Filename,Commercial PLA
5.81,81.42,-0.266
5.81,81.43,-0.266
5.81,81.45,-0.266
5.81,81.46,-0.266
5.82,81.48,-0.266
5.82,81.50,-0.266
5.82,81.52,-0.266
5.82,81.53,-0.266
5.82,81.55,-0.266
5.83,81.57,-0.266
5.83,81.58,-0.266
5.83,81.60,-0.266
5.83,81.62,-0.266
5.83,81.63,-0.266
5.83,81.65,-0.266
5.84,81.67,-0.266
5.84,81.68,-0.266
5.84,81.70,-0.266
5.84,81.72,-0.266
5.84,81.73,-0.266
5.84,81.75,-0.266
5.85,81.77,-0.266
5.85,81.78,-0.266
5.85,81.80,-0.266
5.85,81.82,-0.266
5.85,81.83,-0.266
5.85,81.85,-0.266
5.85,81.86,-0.266
5.86,81.88,-0.266
5.86,81.90,-0.266
5.86,81.91,-0.266
5.86,81.93,-0.266
5.86,81.95,-0.266
5.86,81.97,-0.266
5.87,81.98,-0.266
5.87,82.00,-0.266
5.87,82.02,-0.266
5.87,82.03,-0.266
5.87,82.05,-0.266
5.88,82.07,-0.266
5.88,82.08,-0.266
5.88,82.10,-0.266
5.88,82.12,-0.266
5.88,82.13,-0.266
5.88,82.15,-0.266
5.89,82.17,-0.266
5.89,82.18,-0.266
5.89,82.20,-0.266
5.89,82.22,-0.266
5.89,82.23,-0.266
5.89,82.25,-0.266
5.90,82.27,-0.266
5.90,82.28,-0.266
5.90,82.30,-0.266
5.90,82.32,-0.266
5.90,82.33,-0.266
5.90,82.35,-0.266
5.90,82.37,-0.266
5.91,82.38,-0.266
5.91,82.40,-0.266
5.91,82.41,-0.266
5.91,82.43,-0.266
5.91,82.45,-0.266
5.91,82.47,-0.266
5.92,82.48,-0.266
5.92,82.50,-0.266
5.92,82.52,-0.266
5.92,82.53,-0.266
5.92,82.55,-0.266
5.93,82.57,-0.266
5.93,82.58,-0.266
5.93,82.60,-0.266
5.93,82.62,-0.266
5.93,82.63,-0.266
5.93,82.65,-0.266
5.94,82.67,-0.266
5.94,82.68,-0.266
5.94,82.70,-0.266
5.94,82.72,-0.266
5.94,82.73,-0.266
5.94,82.75,-0.266
5.95,82.77,-0.266
5.95,82.78,-0.266
5.95,82.80,-0.266
5.95,82.82,-0.266
5.95,82.83,-0.266
5.95,82.85,-0.266
5.95,82.87,-0.266
5.96,82.88,-0.266
5.96,82.90,-0.266
5.96,82.92,-0.266
5.96,82.93,-0.266
5.96,82.95,-0.266
5.96,82.97,-0.266
5.97,82.98,-0.266
5.97,83.00,-0.266
5.97,83.02,-0.266
5.97,83.03,-0.266
5.97,83.05,-0.266
5.98,83.07,-0.266
5.98,83.08,-0.266
5.98,83.10,-0.266
5.98,83.12,-0.266
5.98,83.13,-0.266
5.98,83.15,-0.266
5.99,83.17,-0.266
5.99,83.18,-0.266
5.99,83.20,-0.266
5.99,83.22,-0.266
5.99,83.23,-0.266
5.99,83.25,-0.266
6.00,83.27,-0.266
6.00,83.28,-0.266
6.00,83.30,-0.266
6.00,83.32,-0.266
6.00,83.33,-0.266
6.00,83.35,-0.266
6.00,83.37,-0.266
6.01,83.38,-0.266
6.01,83.40,-0.266
6.01,83.42,-0.266
6.01,83.43,-0.266
6.01,83.45,-0.266
6.01,83.47,-0.266
6.02,83.48,-0.266
6.02,83.50,-0.266
6.02,83.52,-0.266
6.02,83.53,-0.266
6.02,83.55,-0.266
6.03,83.57,-0.266
6.03,83.58,-0.266
6.03,83.60,-0.266
6.03,83.62,-0.266
6.03,83.63,-0.266
6.03,83.65,-0.266
6.04,83.67,-0.266
6.04,83.68,-0.266
6.04,83.70,-0.266
6.04,83.72,-0.266
6.04,83.73,-0.266
6.04,83.75,-0.266
6.05,83.77,-0.266
6.05,83.78,-0.266
6.05,83.80,-0.266
6.05,83.82,-0.266
6.05,83.83,-0.266
6.05,83.85,-0.266
6.05,83.87,-0.266
6.06,83.88,-0.266
6.06,83.90,-0.266
6.06,83.92,-0.266
6.06,83.93,-0.266
6.06,83.95,-0.266
6.06,83.97,-0.266
6.07,83.98,-0.266
6.07,84.00,-0.266
6.07,84.02,-0.266
6.07,84.03,-0.266
6.07,84.05,-0.266
6.08,84.07,-0.266
6.08,84.08,-0.266
6.08,84.10,-0.266
6.08,84.12,-0.266
6.08,84.13,-0.266
6.08,84.15,-0.266
6.09,84.17,-0.266
6.09,84.18,-0.266
6.09,84.20,-0.266
6.09,84.22,-0.266
6.09,84.23,-0.266
6.09,84.25,-0.266
6.10,84.27,-0.266
6.10,84.28,-0.266
6.10,84.30,-0.266
6.10,84.32,-0.266
6.10,84.33,-0.266
6.10,84.35,-0.266
6.10,84.37,-0.266
6.11,84.38,-0.266
6.11,84.40,-0.266
6.11,84.42,-0.266
6.11,84.43,-0.266
6.11,84.45,-0.266
6.11,84.47,-0.266
6.12,84.48,-0.266
6.12,84.50,-0.266
6.12,84.52,-0.266
6.12,84.53,-0.266
6.12,84.55,-0.266
6.13,84.57,-0.266
6.13,84.58,-0.266
6.13,84.60,-0.266
6.13,84.62,-0.266
6.13,84.63,-0.266
6.13,84.65,-0.266
6.14,84.67,-0.266
6.14,84.68,-0.266
6.14,84.70,-0.266
6.14,84.72,-0.266
6.14,84.73,-0.266
6.14,84.75,-0.266
6.15,84.77,-0.266
6.15,84.78,-0.266
6.15,84.80,-0.266
6.15,84.82,-0.266
6.15,84.83,-0.266
6.15,84.85,-0.266
6.15,84.87,-0.266
6.16,84.88,-0.266
6.16,84.90,-0.266
6.16,84.92,-0.266
6.16,84.93,-0.266
6.16,84.95,-0.266
6.16,84.97,-0.266
6.17,84.98,-0.266
6.17,85.00,-0.266
6.17,85.02,-0.266
6.17,85.03,-0.266
6.17,85.05,-0.266
6.18,85.07,-0.266
6.18,85.08,-0.266
6.18,85.10,-0.266
6.18,85.12,-0.266
6.18,85.13,-0.266
6.18,85.15,-0.266
6.19,85.17,-0.266
6.19,85.18,-0.266
6.19,85.20,-0.266
6.19,85.22,-0.266
6.19,85.23,-0.266
6.19,85.25,-0.266
6.20,85.27,-0.266
6.20,85.29,-0.266
6.20,85.30,-0.266
6.20,85.32,-0.266
6.20,85.34,-0.266
6.20,85.35,-0.266
6.20,85.37,-0.266
6.21,85.38,-0.266
6.21,85.40,-0.266
6.21,85.42,-0.266
6.21,85.43,-0.266
6.21,85.45,-0.266
6.21,85.47,-0.266
6.22,85.48,-0.266
6.22,85.50,-0.266
6.22,85.52,-0.266
6.22,85.53,-0.266
6.22,85.55,-0.266
6.23,85.57,-0.266
6.23,85.58,-0.266
6.23,85.60,-0.266
6.23,85.62,-0.266
6.23,85.64,-0.266
6.23,85.65,-0.266
6.24,85.67,-0.266
6.24,85.68,-0.266
6.24,85.70,-0.266
6.24,85.72,-0.266
6.24,85.73,-0.266
6.24,85.75,-0.266
6.25,85.77,-0.266
6.25,85.79,-0.266
6.25,85.80,-0.266
6.25,85.82,-0.266
6.25,85.84,-0.266
6.25,85.85,-0.266
6.25,85.87,-0.266
6.26,85.88,-0.266
6.26,85.90,-0.266
6.26,85.92,-0.266
6.26,85.94,-0.266
6.26,85.95,-0.266
6.26,85.97,-0.266
6.27,85.99,-0.266
6.27,86.00,-0.266
6.27,86.02,-0.266
6.27,86.04,-0.266
6.27,86.05,-0.266
6.28,86.07,-0.266
6.28,86.08,-0.266
6.28,86.10,-0.266
6.28,86.12,-0.266
6.28,86.14,-0.266
6.28,86.15,-0.266
6.29,86.17,-0.266
6.29,86.19,-0.266
6.29,86.20,-0.266
6.29,86.22,-0.266
6.29,86.24,-0.266
6.29,86.25,-0.266
6.30,86.27,-0.266
6.30,86.29,-0.266
6.30,86.30,-0.266
6.30,86.32,-0.266
6.30,86.34,-0.266
6.30,86.35,-0.266
6.30,86.37,-0.266
6.31,86.39,-0.266
6.31,86.40,-0.266
6.31,86.42,-0.266
6.31,86.44,-0.266
6.31,86.45,-0.266
6.31,86.47,-0.266
6.32,86.49,-0.266
6.32,86.50,-0.266
6.32,86.52,-0.266
6.32,86.54,-0.266
6.32,86.55,-0.266
6.33,86.57,-0.266
6.33,86.59,-0.266
6.33,86.60,-0.266
6.33,86.62,-0.266
6.33,86.64,-0.266
6.33,86.65,-0.266
6.34,86.67,-0.266
6.34,86.69,-0.266
6.34,86.70,-0.266
6.34,86.72,-0.266
6.34,86.74,-0.266
6.34,86.75,-0.266
6.35,86.77,-0.266
6.35,86.79,-0.266
6.35,86.80,-0.266
6.35,86.82,-0.266
6.35,86.84,-0.266
6.35,86.85,-0.266
6.35,86.87,-0.266
6.36,86.89,-0.266
6.36,86.90,-0.266
6.36,86.92,-0.266
6.36,86.94,-0.266
6.36,86.95,-0.266
6.36,86.97,-0.266
6.37,86.99,-0.266
6.37,87.00,-0.266
6.37,87.02,-0.266
6.37,87.04,-0.266
6.37,87.05,-0.266
6.38,87.07,-0.266
6.38,87.09,-0.266
6.38,87.10,-0.266
6.38,87.12,-0.266
6.38,87.14,-0.266
6.38,87.15,-0.266
6.39,87.17,-0.266
6.39,87.19,-0.266
6.39,87.20,-0.266
6.39,87.22,-0.266
6.39,87.24,-0.266
6.39,87.25,-0.266
6.40,87.27,-0.266
6.40,87.29,-0.266
6.40,87.30,-0.266
6.40,87.32,-0.266
6.40,87.34,-0.266
6.40,87.35,-0.266
6.40,87.37,-0.266
6.41,87.39,-0.266
6.41,87.40,-0.266
6.41,87.42,-0.266
6.41,87.44,-0.265
6.41,87.45,-0.265
6.41,87.47,-0.265
6.42,87.49,-0.265
6.42,87.50,-0.265
6.42,87.52,-0.265
6.42,87.54,-0.265
6.42,87.55,-0.265
6.43,87.57,-0.265
6.43,87.59,-0.265
6.43,87.60,-0.265
6.43,87.62,-0.265
6.43,87.64,-0.265
6.43,87.65,-0.265
6.44,87.67,-0.265
6.44,87.69,-0.265
6.44,87.70,-0.265
6.44,87.72,-0.265
6.44,87.74,-0.265
6.44,87.75,-0.265
6.45,87.77,-0.265
6.45,87.79,-0.265
6.45,87.80,-0.265
6.45,87.82,-0.265
6.45,87.84,-0.265
6.45,87.85,-0.265
6.45,87.87,-0.265
6.46,87.89,-0.265
6.46,87.90,-0.265
6.46,87.92,-0.265
6.46,87.94,-0.265
6.46,87.95,-0.265
6.46,87.97,-0.265
6.47,87.99,-0.265
6.47,88.00,-0.265
6.47,88.02,-0.265
6.47,88.04,-0.265
6.47,88.05,-0.265
6.48,88.07,-0.265
6.48,88.09,-0.265
6.48,88.10,-0.265
6.48,88.12,-0.265
6.48,88.14,-0.265
6.48,88.15,-0.265
6.49,88.17,-0.265
6.49,88.19,-0.265
6.49,88.20,-0.265
6.49,88.22,-0.265
6.49,88.24,-0.265
6.49,88.25,-0.265
6.50,88.27,-0.265
6.50,88.29,-0.265
6.50,88.30,-0.265
6.50,88.32,-0.265
6.50,88.34,-0.265
6.50,88.35,-0.265
6.50,88.37,-0.265
6.51,88.39,-0.265
6.51,88.40,-0.265
6.51,88.42,-0.265
6.51,88.44,-0.265
6.51,88.45,-0.265
6.51,88.47,-0.265
6.52,88.49,-0.265
6.52,88.50,-0.265
6.52,88.52,-0.265
6.52,88.54,-0.265
6.52,88.55,-0.265
6.53,88.57,-0.265
6.53,88.59,-0.265
6.53,88.60,-0.265
6.53,88.62,-0.265
6.53,88.64,-0.265
6.53,88.65,-0.265
6.54,88.67,-0.265
6.54,88.69,-0.265
6.54,88.70,-0.265
6.54,88.72,-0.265
6.54,88.74,-0.265
6.54,88.75,-0.265
6.55,88.77,-0.265
6.55,88.79,-0.265
6.55,88.80,-0.265
6.55,88.82,-0.265
6.55,88.84,-0.265
6.55,88.86,-0.265
6.55,88.87,-0.265
6.56,88.89,-0.265
6.56,88.90,-0.265
6.56,88.92,-0.265
6.56,88.94,-0.265
6.56,88.95,-0.265
6.56,88.97,-0.265
6.57,88.99,-0.265
6.57,89.00,-0.265
6.57,89.02,-0.265
6.57,89.04,-0.265
6.57,89.06,-0.265
6.58,89.07,-0.265
6.58,89.09,-0.265
6.58,89.11,-0.265
6.58,89.12,-0.265
6.58,89.14,-0.265
6.58,89.16,-0.265
6.59,89.17,-0.265
6.59,89.19,-0.265
6.59,89.20,-0.265
6.59,89.22,-0.265
6.59,89.24,-0.265
6.59,89.26,-0.265
6.60,89.27,-0.265
6.60,89.29,-0.265
6.60,89.30,-0.265
6.60,89.32,-0.265
6.60,89.34,-0.265
6.60,89.35,-0.265
6.60,89.37,-0.265
6.61,89.39,-0.265
6.61,89.40,-0.265
6.61,89.42,-0.265
6.61,89.44,-0.265
6.61,89.45,-0.265
6.61,89.47,-0.265
6.62,89.49,-0.265
6.62,89.50,-0.265
6.62,89.52,-0.265
6.62,89.54,-0.265
6.62,89.55,-0.265
6.63,89.57,-0.264
6.63,89.59,-0.264
6.63,89.61,-0.264
6.63,89.62,-0.264
6.63,89.64,-0.264
6.63,89.65,-0.264
6.64,89.67,-0.264
6.64,89.69,-0.264
6.64,89.71,-0.264
6.64,89.72,-0.264
6.64,89.74,-0.264
6.64,89.76,-0.264
6.65,89.77,-0.264
6.65,89.79,-0.264
6.65,89.81,-0.264
6.65,89.82,-0.264
6.65,89.84,-0.264
6.65,89.86,-0.264
6.65,89.87,-0.264
6.66,89.89,-0.264
6.66,89.91,-0.264
6.66,89.92,-0.264
6.66,89.94,-0.264
6.66,89.96,-0.264
6.66,89.97,-0.264
6.67,89.99,-0.264
6.67,90.01,-0.264
6.67,90.02,-0.264
6.67,90.04,-0.264
6.67,90.06,-0.264
6.68,90.07,-0.264
6.68,90.09,-0.264
6.68,90.11,-0.264
6.68,90.12,-0.264
6.68,90.14,-0.264
6.68,90.16,-0.264
6.69,90.17,-0.264
6.69,90.19,-0.264
6.69,90.21,-0.264
6.69,90.22,-0.264
6.69,90.24,-0.264
6.69,90.26,-0.264
6.70,90.27,-0.264
6.70,90.29,-0.264
6.70,90.31,-0.264
6.70,90.32,-0.264
6.70,90.34,-0.264
6.70,90.36,-0.264
6.70,90.37,-0.264
6.71,90.39,-0.264
6.71,90.41,-0.264
6.71,90.42,-0.264
6.71,90.44,-0.264
6.71,90.46,-0.264
6.71,90.47,-0.264
6.72,90.49,-0.264
6.72,90.51,-0.264
6.72,90.52,-0.264
6.72,90.54,-0.264
6.72,90.56,-0.264
6.73,90.57,-0.264
6.73,90.59,-0.264
6.73,90.61,-0.264
6.73,90.62,-0.264
6.73,90.64,-0.264
6.73,90.66,-0.264
6.74,90.67,-0.264
6.74,90.69,-0.264
6.74,90.71,-0.264
6.74,90.72,-0.264
6.74,90.74,-0.264
6.74,90.76,-0.264
6.75,90.77,-0.264
6.75,90.79,-0.264
6.75,90.81,-0.264
6.75,90.82,-0.264
6.75,90.84,-0.264
6.75,90.86,-0.264
6.75,90.87,-0.264
6.76,90.89,-0.264
6.76,90.91,-0.264
6.76,90.92,-0.264
6.76,90.94,-0.264
6.76,90.96,-0.264
6.76,90.97,-0.264
6.77,90.99,-0.263
6.77,91.01,-0.263
6.77,91.02,-0.263
6.77,91.04,-0.263
6.77,91.06,-0.263
6.78,91.07,-0.263
6.78,91.09,-0.263
6.78,91.11,-0.263
6.78,91.12,-0.263
6.78,91.14,-0.263
6.78,91.16,-0.263
6.79,91.17,-0.263
6.79,91.19,-0.263
6.79,91.21,-0.263
6.79,91.22,-0.263
6.79,91.24,-0.263
6.79,91.26,-0.263
6.80,91.27,-0.263
6.80,91.29,-0.263
6.80,91.31,-0.263
6.80,91.33,-0.263
6.80,91.34,-0.263
6.80,91.36,-0.263
6.80,91.38,-0.263
6.81,91.39,-0.263
6.81,91.41,-0.263
6.81,91.43,-0.263
6.81,91.44,-0.263
6.81,91.46,-0.263
6.81,91.48,-0.263
6.82,91.49,-0.263
6.82,91.51,-0.263
6.82,91.53,-0.263
6.82,91.54,-0.263
6.82,91.56,-0.263
6.83,91.58,-0.263
6.83,91.59,-0.263
6.83,91.61,-0.263
6.83,91.63,-0.263
6.83,91.64,-0.263
6.83,91.66,-0.263
6.84,91.68,-0.263
6.84,91.69,-0.263
6.84,91.71,-0.263
6.84,91.73,-0.263
6.84,91.74,-0.263
6.84,91.76,-0.263
6.85,91.78,-0.263
6.85,91.79,-0.263
6.85,91.81,-0.263
6.85,91.83,-0.263
6.85,91.84,-0.263
6.85,91.86,-0.262
6.85,91.88,-0.262
6.86,91.89,-0.262
6.86,91.91,-0.262
6.86,91.93,-0.262
6.86,91.94,-0.262
6.86,91.96,-0.262
6.86,91.98,-0.262
6.87,91.99,-0.262
6.87,92.01,-0.262
6.87,92.03,-0.262
6.87,92.04,-0.262
6.87,92.06,-0.262
6.88,92.08,-0.262
6.88,92.09,-0.262
6.88,92.11,-0.262
6.88,92.13,-0.262
6.88,92.14,-0.262
6.88,92.16,-0.262
6.89,92.18,-0.262
6.89,92.19,-0.262
6.89,92.21,-0.262
6.89,92.23,-0.262
6.89,92.24,-0.262
6.89,92.26,-0.262
6.90,92.28,-0.262
6.90,92.29,-0.262
6.90,92.31,-0.262
6.90,92.33,-0.262
6.90,92.34,-0.262
6.90,92.36,-0.262
6.90,92.38,-0.262
6.91,92.39,-0.262
6.91,92.41,-0.262
6.91,92.43,-0.262
6.91,92.44,-0.262
6.91,92.46,-0.262
6.91,92.48,-0.262
6.92,92.49,-0.262
6.92,92.51,-0.262
6.92,92.53,-0.261
6.92,92.54,-0.261
6.92,92.56,-0.261
6.93,92.58,-0.261
6.93,92.59,-0.261
6.93,92.61,-0.261
6.93,92.63,-0.261
6.93,92.64,-0.261
6.93,92.66,-0.261
6.94,92.68,-0.261
6.94,92.69,-0.261
6.94,92.71,-0.261
6.94,92.73,-0.261
6.94,92.74,-0.261
6.94,92.76,-0.261
6.95,92.78,-0.261
6.95,92.79,-0.261
6.95,92.81,-0.261
6.95,92.83,-0.261
6.95,92.84,-0.261
6.95,92.86,-0.261
6.95,92.88,-0.261
6.96,92.89,-0.261
6.96,92.91,-0.261
6.96,92.93,-0.261
6.96,92.94,-0.261
6.96,92.96,-0.261
6.96,92.98,-0.261
6.97,92.99,-0.261
6.97,93.01,-0.261
6.97,93.03,-0.261
6.97,93.04,-0.260
6.97,93.06,-0.260
6.98,93.08,-0.260
6.98,93.10,-0.260
6.98,93.11,-0.260
6.98,93.13,-0.260
6.98,93.15,-0.260
6.98,93.16,-0.260
6.99,93.18,-0.260
6.99,93.20,-0.260
6.99,93.21,-0.260
6.99,93.23,-0.260
6.99,93.24,-0.260
6.99,93.26,-0.260
7.00,93.28,-0.260
7.00,93.29,-0.260
7.00,93.31,-0.260
7.00,93.33,-0.260
7.00,93.34,-0.260
7.00,93.36,-0.259
7.00,93.38,-0.259
7.01,93.40,-0.259
7.01,93.41,-0.259
7.01,93.43,-0.259
7.01,93.45,-0.259
7.01,93.46,-0.259
7.01,93.48,-0.259
7.02,93.50,-0.259
7.02,93.51,-0.259
7.02,93.53,-0.259
7.02,93.55,-0.259
7.02,93.56,-0.259
7.03,93.58,-0.259
7.03,93.60,-0.259
7.03,93.61,-0.259
7.03,93.63,-0.259
7.03,93.65,-0.259
7.03,93.66,-0.259
7.04,93.68,-0.259
7.04,93.70,-0.259
7.04,93.71,-0.259
7.04,93.73,-0.258
7.04,93.75,-0.258
7.04,93.76,-0.258
7.05,93.78,-0.258
7.05,93.80,-0.258
7.05,93.81,-0.258
7.05,93.83,-0.258
7.05,93.85,-0.258
7.05,93.86,-0.258
7.05,93.88,-0.258
7.06,93.90,-0.258
7.06,93.91,-0.258
7.06,93.93,-0.258
7.06,93.95,-0.258
7.06,93.96,-0.258
7.06,93.98,-0.258
7.07,94.00,-0.257
7.07,94.01,-0.257
7.07,94.03,-0.257
7.07,94.05,-0.257
7.07,94.06,-0.257
7.08,94.08,-0.257
7.08,94.10,-0.257
7.08,94.11,-0.257
7.08,94.13,-0.257
7.08,94.15,-0.257
7.08,94.16,-0.257
7.09,94.18,-0.257
7.09,94.20,-0.257
7.09,94.21,-0.257
7.09,94.23,-0.257
7.09,94.25,-0.257
7.09,94.26,-0.256
7.10,94.28,-0.256
7.10,94.30,-0.256
7.10,94.31,-0.256
7.10,94.33,-0.256
7.10,94.35,-0.256
7.10,94.36,-0.256
7.10,94.38,-0.256
7.11,94.40,-0.256
7.11,94.42,-0.256
7.11,94.43,-0.256
7.11,94.45,-0.256
7.11,94.47,-0.256
7.11,94.48,-0.256
7.12,94.50,-0.256
7.12,94.52,-0.256
7.12,94.53,-0.255
7.12,94.55,-0.255
7.12,94.57,-0.255
7.13,94.58,-0.255
7.13,94.60,-0.255
7.13,94.62,-0.255
7.13,94.63,-0.255
7.13,94.65,-0.255
7.13,94.67,-0.255
7.14,94.68,-0.255
7.14,94.70,-0.255
7.14,94.72,-0.255
7.14,94.73,-0.255
7.14,94.75,-0.254
7.14,94.77,-0.254
7.15,94.78,-0.254
7.15,94.80,-0.254
7.15,94.82,-0.254
7.15,94.83,-0.254
7.15,94.85,-0.254
7.15,94.87,-0.254
7.15,94.88,-0.254
7.16,94.90,-0.254
7.16,94.92,-0.254
7.16,94.93,-0.254
7.16,94.95,-0.254
7.16,94.97,-0.254
7.16,94.98,-0.253
7.17,95.00,-0.253
7.17,95.02,-0.253
7.17,95.03,-0.253
7.17,95.05,-0.253
7.17,95.07,-0.253
7.18,95.08,-0.253
7.18,95.10,-0.253
7.18,95.12,-0.253
7.18,95.13,-0.253
7.18,95.15,-0.253
7.18,95.17,-0.253
7.19,95.18,-0.253
7.19,95.20,-0.253
7.19,95.22,-0.252
7.19,95.23,-0.252
7.19,95.25,-0.252
7.19,95.27,-0.252
7.20,95.28,-0.252
7.20,95.30,-0.252
7.20,95.32,-0.252
7.20,95.34,-0.252
7.20,95.35,-0.252
7.20,95.37,-0.252
7.20,95.38,-0.251
7.21,95.40,-0.251
7.21,95.42,-0.251
7.21,95.43,-0.251
7.21,95.45,-0.251
7.21,95.47,-0.251
7.21,95.49,-0.251
7.22,95.50,-0.251
7.22,95.52,-0.251
7.22,95.54,-0.251
7.22,95.55,-0.251
7.22,95.57,-0.251
7.23,95.59,-0.251
7.23,95.60,-0.250
7.23,95.62,-0.250
7.23,95.64,-0.250
7.23,95.65,-0.250
7.23,95.67,-0.250
7.24,95.69,-0.250
7.24,95.70,-0.250
7.24,95.72,-0.250
7.24,95.74,-0.250
7.24,95.75,-0.250
7.24,95.77,-0.250
7.25,95.79,-0.250
7.25,95.80,-0.249
7.25,95.82,-0.249
7.25,95.84,-0.249
7.25,95.85,-0.249
7.25,95.87,-0.249
7.25,95.89,-0.249
7.26,95.90,-0.249
7.26,95.92,-0.249
7.26,95.94,-0.249
7.26,95.95,-0.249
7.26,95.97,-0.249
7.26,95.99,-0.249
7.27,96.00,-0.249
7.27,96.02,-0.248
7.27,96.04,-0.248
7.27,96.05,-0.248
7.27,96.07,-0.248
7.28,96.09,-0.248
7.28,96.10,-0.248
7.28,96.12,-0.248
7.28,96.14,-0.248
7.28,96.16,-0.248
7.28,96.17,-0.248
7.29,96.19,-0.248
7.29,96.20,-0.247
7.29,96.22,-0.247
7.29,96.24,-0.247
7.29,96.26,-0.247
7.29,96.27,-0.247
7.30,96.29,-0.247
7.30,96.31,-0.247
7.30,96.32,-0.247
7.30,96.34,-0.247
7.30,96.36,-0.247
7.30,96.37,-0.247
7.30,96.39,-0.246
7.31,96.41,-0.246
7.31,96.42,-0.246
7.31,96.44,-0.246
7.31,96.46,-0.246
7.31,96.47,-0.246
7.31,96.49,-0.246
7.32,96.51,-0.246
7.32,96.52,-0.246
7.32,96.54,-0.246
7.32,96.56,-0.246
7.32,96.57,-0.245
7.33,96.59,-0.245
7.33,96.61,-0.245
7.33,96.62,-0.245
7.33,96.64,-0.245
7.33,96.66,-0.245
7.33,96.67,-0.245
7.34,96.69,-0.245
7.34,96.71,-0.245
7.34,96.72,-0.245
7.34,96.74,-0.244
7.34,96.76,-0.244
7.34,96.77,-0.244
7.35,96.79,-0.244
7.35,96.81,-0.244
7.35,96.82,-0.244
7.35,96.84,-0.244
7.35,96.86,-0.244
7.35,96.87,-0.244
7.35,96.89,-0.244
7.36,96.91,-0.244
7.36,96.92,-0.244
7.36,96.94,-0.243
7.36,96.96,-0.243
7.36,96.97,-0.243
7.36,96.99,-0.243
7.37,97.01,-0.243
7.37,97.02,-0.243
7.37,97.04,-0.243
7.37,97.06,-0.243
7.37,97.08,-0.243
7.38,97.09,-0.242
7.38,97.11,-0.242
7.38,97.13,-0.242
7.38,97.14,-0.242
7.38,97.16,-0.242
7.38,97.18,-0.242
7.39,97.19,-0.242
7.39,97.21,-0.242
7.39,97.23,-0.242
7.39,97.24,-0.241
7.39,97.26,-0.241
7.39,97.28,-0.241
7.40,97.29,-0.241
7.40,97.31,-0.241
7.40,97.33,-0.241
7.40,97.34,-0.241
7.40,97.36,-0.241
7.40,97.38,-0.241
7.40,97.39,-0.240
7.41,97.41,-0.240
7.41,97.43,-0.240
7.41,97.44,-0.240
7.41,97.46,-0.240
7.41,97.48,-0.240
7.41,97.49,-0.240
7.42,97.51,-0.240
7.42,97.53,-0.240
7.42,97.54,-0.239
7.42,97.56,-0.239
7.42,97.58,-0.239
7.43,97.59,-0.239
7.43,97.61,-0.239
7.43,97.63,-0.239
7.43,97.64,-0.239
7.43,97.66,-0.239
7.43,97.68,-0.239
7.44,97.69,-0.238
7.44,97.71,-0.238
7.44,97.73,-0.238
7.44,97.75,-0.238
7.44,97.76,-0.238
7.44,97.78,-0.238
7.45,97.80,-0.238
7.45,97.81,-0.238
7.45,97.83,-0.238
7.45,97.85,-0.237
7.45,97.86,-0.237
7.45,97.88,-0.237
7.45,97.90,-0.237
7.46,97.91,-0.237
7.46,97.93,-0.237
7.46,97.95,-0.237
7.46,97.96,-0.236
7.46,97.98,-0.236
7.46,98.00,-0.236
7.47,98.01,-0.236
7.47,98.03,-0.236
7.47,98.05,-0.236
7.47,98.06,-0.236
7.47,98.08,-0.236
7.48,98.10,-0.236
7.48,98.11,-0.235
7.48,98.13,-0.235
7.48,98.15,-0.235
7.48,98.16,-0.235
7.48,98.18,-0.235
7.49,98.20,-0.235
7.49,98.22,-0.235
7.49,98.23,-0.235
7.49,98.25,-0.235
7.49,98.27,-0.234
7.49,98.28,-0.234
7.50,98.30,-0.234
7.50,98.32,-0.234
7.50,98.33,-0.234
7.50,98.35,-0.234
7.50,98.36,-0.233
7.50,98.38,-0.233
7.50,98.40,-0.233
7.51,98.42,-0.233
7.51,98.43,-0.233
7.51,98.45,-0.233
7.51,98.47,-0.233
7.51,98.48,-0.233
7.51,98.50,-0.232
7.52,98.52,-0.232
7.52,98.53,-0.232
7.52,98.55,-0.232
7.52,98.57,-0.232
7.52,98.58,-0.232
7.53,98.60,-0.232
7.53,98.62,-0.232
7.53,98.63,-0.231
7.53,98.65,-0.231
7.53,98.67,-0.231
7.53,98.68,-0.231
7.54,98.70,-0.231
7.54,98.72,-0.231
7.54,98.73,-0.231
7.54,98.75,-0.231
7.54,98.77,-0.230
7.54,98.78,-0.230
7.55,98.80,-0.230
7.55,98.82,-0.230
7.55,98.83,-0.230
7.55,98.85,-0.230
7.55,98.87,-0.229
7.55,98.88,-0.229
7.55,98.90,-0.229
7.56,98.92,-0.229
7.56,98.94,-0.229
7.56,98.95,-0.229
7.56,98.97,-0.229
7.56,98.99,-0.229
7.56,99.00,-0.228
7.57,99.02,-0.228
7.57,99.04,-0.228
7.57,99.05,-0.228
7.57,99.07,-0.228
7.57,99.09,-0.227
7.58,99.10,-0.227
7.58,99.12,-0.227
7.58,99.14,-0.227
7.58,99.15,-0.227
7.58,99.17,-0.227
7.58,99.19,-0.227
7.59,99.20,-0.226
7.59,99.22,-0.226
7.59,99.24,-0.226
7.59,99.26,-0.226
7.59,99.27,-0.226
7.59,99.29,-0.226
7.60,99.31,-0.226
7.60,99.32,-0.225
7.60,99.34,-0.225
7.60,99.36,-0.225
7.60,99.37,-0.225
